,year,date,stream,total_value,total_volume,ma_volume,ma_value,day
1221,2020,9/16/2020,B-CSB,427563.52,362,361.6,398633.37,9/16/2021
1222,2020,9/16/2020,C-AFT Credit,15921093630,3095406,2795966.8,11230902784,9/16/2021
1223,2020,9/16/2020,D-AFT Debit,5063891328,7548205,3910210.4,3734468329,9/16/2021
1224,2020,9/16/2020,E-Encoded Paper,1541564950,38962,33738.8,1002115032,9/16/2021
1225,2020,9/16/2020,F-Remittances,3415225.71,1665,1488.2,2412332.904,9/16/2021
1226,2020,9/16/2020,G-Rec Gen Warr,417568959.9,98396,88935.6,335945878.7,9/16/2021
1227,2020,9/16/2020,H-Bonds & Coupon,113.5,1,0.6,68.45,9/16/2021
1228,2020,9/16/2020,I-Images,0,0,0,0,9/16/2021
1229,2020,9/16/2020,J-Online Cr Pmt,11942379.59,14269,16591.8,8598451.37,9/16/2021
1230,2020,9/16/2020,K-Online Pmt Ref,26516.97,222,328,35952.478,9/16/2021
1231,2020,9/16/2020,M-Gov Direc Dep,1613620352,589718,819273.8,1289871620,9/16/2021
1232,2020,9/16/2020,N-Shared Network,50452832.95,283262,437257.8,66885251.19,9/16/2021
1233,2020,9/16/2020,O-Images,10113883560,1230353,1224827.8,8601868997,9/16/2021
1234,2020,9/16/2020,P-POS - DR,538917479.9,13655901,20319982.4,814726903.2,9/16/2021
1235,2020,9/16/2020,Q-POS - CR,7372275.09,106060,153731,10545905.66,9/16/2021
1236,2020,9/16/2020,R-Image Returns,0,0,0,0,9/16/2021
1237,2020,9/16/2020,S-Image Returns,5605741.83,1345,1176.6,6172302.128,9/16/2021
1238,2020,9/16/2020,U-Unqualified,1577385.88,847,749.2,1381923.68,9/16/2021
1239,2020,9/16/2020,V-SET,0,0,0,0,9/16/2021
1240,2020,9/16/2020,X-EDI,1045471681,16195,17306.8,793593416.3,9/16/2021
1241,2020,9/16/2020,Y-Remittances,1239181517,1988142,1909851.8,1150776811,9/16/2021
1242,2020,9/16/2020,Z-Computer Rejects,2999111.11,244,249.6,2186922.652,9/16/2021
1243,2020,9/17/2020,A-ABM Adjust.,8986.33,39,38.2,6880.884,9/17/2021
1244,2020,9/17/2020,B-CSB,152719.12,277,349.2,368483.954,9/17/2021
1245,2020,9/17/2020,C-AFT Credit,7264251719,1584455,2815846.4,11285823817,9/17/2021
1246,2020,9/17/2020,D-AFT Debit,3462939594,2885952,4048809,3769169075,9/17/2021
1247,2020,9/17/2020,E-Encoded Paper,550321454.8,31189,33286.2,995417032.1,9/17/2021
1248,2020,9/17/2020,F-Remittances,4469204.22,1540,1415,2875855.014,9/17/2021
1249,2020,9/17/2020,G-Rec Gen Warr,309960816.3,91455,95192.2,341705276.8,9/17/2021
1250,2020,9/17/2020,H-Bonds & Coupon,0,0,0.6,68.45,9/17/2021
1251,2020,9/17/2020,I-Images,0,0,0,0,9/17/2021
1252,2020,9/17/2020,J-Online Cr Pmt,6359242.39,11578,16634.4,8847473.01,9/17/2021
1253,2020,9/17/2020,K-Online Pmt Ref,20360.22,189,316.2,33684.99,9/17/2021
1254,2020,9/17/2020,M-Gov Direc Dep,946612351.5,177620,400617,1261413383,9/17/2021
1255,2020,9/17/2020,N-Shared Network,46210746.25,282971,434021,66564975.33,9/17/2021
1256,2020,9/17/2020,O-Images,8701349011,1051445,1222917.8,8746245495,9/17/2021
1257,2020,9/17/2020,P-POS - DR,534326110.5,13859031,20282507.4,809334530.8,9/17/2021
1258,2020,9/17/2020,Q-POS - CR,7165617.83,103939,152583.2,10461658.02,9/17/2021
1259,2020,9/17/2020,R-Image Returns,0,0,0,0,9/17/2021
1260,2020,9/17/2020,S-Image Returns,6196507.71,1158,1065.4,5161563.466,9/17/2021
1261,2020,9/17/2020,U-Unqualified,874687.72,497,669,1281093.308,9/17/2021
1262,2020,9/17/2020,V-SET,0,0,0,0,9/17/2021
1263,2020,9/17/2020,X-EDI,605088441.4,18563,18185,792874419.5,9/17/2021
1264,2020,9/17/2020,Y-Remittances,1086601441,1605001,1775628,1076651395,9/17/2021
1265,2020,9/17/2020,Z-Computer Rejects,2517209.06,212,222,2176706.766,9/17/2021
1266,2020,9/18/2020,A-ABM Adjust.,11787.63,53,41.8,8015.968,9/18/2021
1267,2020,9/18/2020,B-CSB,542259.25,448,387.8,441585.236,9/18/2021
1268,2020,9/18/2020,C-AFT Credit,10435596961,3634572,2761390.8,11089581857,9/18/2021
1269,2020,9/18/2020,D-AFT Debit,2487930907,2603224,4032916,3618746263,9/18/2021
1270,2020,9/18/2020,E-Encoded Paper,719321166.3,29003,33305.6,1000891031,9/18/2021
1271,2020,9/18/2020,F-Remittances,3036072.65,1359,1384.6,3052292.45,9/18/2021
1272,2020,9/18/2020,G-Rec Gen Warr,325614162.9,94518,101082,344426728.7,9/18/2021
1273,2020,9/18/2020,H-Bonds & Coupon,0,0,0.6,68.45,9/18/2021
1274,2020,9/18/2020,I-Images,0,0,0,0,9/18/2021
1275,2020,9/18/2020,J-Online Cr Pmt,4033153.93,10797,16266.6,8524027.558,9/18/2021
1276,2020,9/18/2020,K-Online Pmt Ref,13504.29,172,304,31245.91,9/18/2021
1277,2020,9/18/2020,M-Gov Direc Dep,3022719630,3222881,999534,1645180320,9/18/2021
1278,2020,9/18/2020,N-Shared Network,47756084.86,316217,427909.4,65776158,9/18/2021
1279,2020,9/18/2020,O-Images,8049914022,1100863,1226352,8786147672,9/18/2021
1280,2020,9/18/2020,P-POS - DR,599241031.5,14914317,20219149.6,805557963.4,9/18/2021
1281,2020,9/18/2020,Q-POS - CR,7482403.62,108229,151901.6,10423179.13,9/18/2021
1282,2020,9/18/2020,R-Image Returns,0,0,0,0,9/18/2021
1283,2020,9/18/2020,S-Image Returns,5183400.92,958,1049.2,5396085.504,9/18/2021
1284,2020,9/18/2020,U-Unqualified,1138069.79,493,646.4,1276779.794,9/18/2021
1285,2020,9/18/2020,V-SET,0,0,0,0,9/18/2021
1286,2020,9/18/2020,X-EDI,682127256.4,22258,17973,774881844.2,9/18/2021
1287,2020,9/18/2020,Y-Remittances,807855024.9,1428860,1789296,1062575099,9/18/2021
1288,2020,9/18/2020,Z-Computer Rejects,1968577.99,227,227.2,2102980.974,9/18/2021
1289,2020,9/21/2020,A-ABM Adjust.,13232.32,83,48.6,9137.692,9/21/2021
1290,2020,9/21/2020,B-CSB,250357.02,398,377.4,379045.156,9/21/2021
1291,2020,9/21/2020,C-AFT Credit,14321658663,3637179,2781523.4,11538420158,9/21/2021
1292,2020,9/21/2020,D-AFT Debit,3181905149,3203975,4074724.8,3473496924,9/21/2021
1293,2020,9/21/2020,E-Encoded Paper,2110794443,31325,33612.2,1231248364,9/21/2021
1294,2020,9/21/2020,F-Remittances,4301588.25,1129,1363,3475312.654,9/21/2021
1295,2020,9/21/2020,G-Rec Gen Warr,314483938.7,109640,106097.2,343057774,9/21/2021
1296,2020,9/21/2020,H-Bonds & Coupon,0,0,0.2,22.7,9/21/2021
1297,2020,9/21/2020,I-Images,0,0,0,0,9/21/2021
1298,2020,9/21/2020,J-Online Cr Pmt,3661801.99,12575,16162.4,8169136.808,9/21/2021
1299,2020,9/21/2020,K-Online Pmt Ref,29486.21,347,330.6,32327.254,9/21/2021
1300,2020,9/21/2020,M-Gov Direc Dep,919807583.9,267043,1019491.8,1606226078,9/21/2021
1301,2020,9/21/2020,N-Shared Network,66671174.16,421294,435729,67105240.2,9/21/2021
1302,2020,9/21/2020,O-Images,9354571230,1273227,1234098.4,8979854430,9/21/2021
1303,2020,9/21/2020,P-POS - DR,748735841.4,17504231,20296697.2,813631194.4,9/21/2021
1304,2020,9/21/2020,Q-POS - CR,8223287.23,117242,151829.4,10427418.98,9/21/2021
1305,2020,9/21/2020,R-Image Returns,0,0,0,0,9/21/2021
1306,2020,9/21/2020,S-Image Returns,8504495.65,820,1035.2,6166414.168,9/21/2021
1307,2020,9/21/2020,U-Unqualified,944320.16,468,570.8,1196159.426,9/21/2021
1308,2020,9/21/2020,V-SET,0,0,0,0,9/21/2021
1309,2020,9/21/2020,X-EDI,672893450.4,16283,17754.8,794630735.3,9/21/2021
1310,2020,9/21/2020,Y-Remittances,821326843,1563935,1757706.8,1037881066,9/21/2021
1311,2020,9/21/2020,Z-Computer Rejects,3437119.27,192,222.2,2467729.78,9/21/2021
1312,2020,9/22/2020,A-ABM Adjust.,12635.51,53,52,10603.318,9/22/2021
1313,2020,9/22/2020,B-CSB,680976.58,636,424.2,410775.098,9/22/2021
1314,2020,9/22/2020,C-AFT Credit,9894801747,1886129,2767548.2,11567480544,9/22/2021
1315,2020,9/22/2020,D-AFT Debit,3126227343,5263251,4300921.4,3464578864,9/22/2021
1316,2020,9/22/2020,E-Encoded Paper,755478691.3,38787,33853.2,1135496141,9/22/2021
1317,2020,9/22/2020,F-Remittances,4528743.14,1342,1407,3950166.794,9/22/2021
1318,2020,9/22/2020,G-Rec Gen Warr,411007582.6,161652,111132.2,355727092.1,9/22/2021
1319,2020,9/22/2020,H-Bonds & Coupon,1722.87,3,0.8,367.274,9/22/2021
1320,2020,9/22/2020,I-Images,0,0,0,0,9/22/2021
1321,2020,9/22/2020,J-Online Cr Pmt,7549396.55,28654,15574.6,6709194.89,9/22/2021
1322,2020,9/22/2020,K-Online Pmt Ref,60844.38,721,330.2,30142.414,9/22/2021
1323,2020,9/22/2020,M-Gov Direc Dep,1233910011,637730,978998.4,1547333986,9/22/2021
1324,2020,9/22/2020,N-Shared Network,129332779.9,901648,441078.4,68084723.63,9/22/2021
1325,2020,9/22/2020,O-Images,8873027732,1565893,1244356.2,9018549111,9/22/2021
1326,2020,9/22/2020,P-POS - DR,1706407754,42559014,20498498.8,825525643.5,9/22/2021
1327,2020,9/22/2020,Q-POS - CR,22943290.86,334564,154006.8,10637374.93,9/22/2021
1328,2020,9/22/2020,R-Image Returns,0,0,0,0,9/22/2021
1329,2020,9/22/2020,S-Image Returns,4405760.63,806,1017.4,5979181.348,9/22/2021
1330,2020,9/22/2020,U-Unqualified,1058682.43,547,570.4,1118629.196,9/22/2021
1331,2020,9/22/2020,V-SET,0,0,0,0,9/22/2021
1332,2020,9/22/2020,X-EDI,551300117.6,14837,17627.2,711376189.3,9/22/2021
1333,2020,9/22/2020,Y-Remittances,1239298778,2279388,1773065.2,1038852721,9/22/2021
1334,2020,9/22/2020,Z-Computer Rejects,2856596.19,230,221,2755722.724,9/22/2021
1335,2020,9/23/2020,A-ABM Adjust.,5969.55,39,53.4,10522.268,9/23/2021
1336,2020,9/23/2020,B-CSB,250196.56,349,421.6,375301.706,9/23/2021
1337,2020,9/23/2020,C-AFT Credit,7146558140,1415221,2431511.2,9812573446,9/23/2021
1338,2020,9/23/2020,D-AFT Debit,3143983725,2810122,3353304.8,3080597343,9/23/2021
1339,2020,9/23/2020,E-Encoded Paper,953212354.8,31566,32374,1017825622,9/23/2021
1340,2020,9/23/2020,F-Remittances,4448478.18,1919,1457.8,4156817.288,9/23/2021
1341,2020,9/23/2020,G-Rec Gen Warr,355986046.7,88386,109130.2,343410509.4,9/23/2021
1342,2020,9/23/2020,H-Bonds & Coupon,0,0,0.6,344.574,9/23/2021
1343,2020,9/23/2020,I-Images,0,0,0,0,9/23/2021
1344,2020,9/23/2020,J-Online Cr Pmt,3430852.72,9847,14690.2,5006889.516,9/23/2021
1345,2020,9/23/2020,K-Online Pmt Ref,45038.01,220,329.8,33846.622,9/23/2021
1346,2020,9/23/2020,M-Gov Direc Dep,869681352.6,224810,906016.8,1398546186,9/23/2021
1347,2020,9/23/2020,N-Shared Network,42868280.58,263468,437119.6,66567813.16,9/23/2021
1348,2020,9/23/2020,O-Images,7760666957,1054943,1209274.2,8547905791,9/23/2021
1349,2020,9/23/2020,P-POS - DR,513701254.2,13369219,20441162.4,820482398.4,9/23/2021
1350,2020,9/23/2020,Q-POS - CR,7264550.04,101931,153181,10615829.92,9/23/2021
1351,2020,9/23/2020,R-Image Returns,0,0,0,0,9/23/2021
1352,2020,9/23/2020,S-Image Returns,6932091.92,1426,1033.6,6244451.366,9/23/2021
1353,2020,9/23/2020,U-Unqualified,1255837.56,610,523,1054319.532,9/23/2021
1354,2020,9/23/2020,V-SET,0,0,0,0,9/23/2021
1355,2020,9/23/2020,X-EDI,460667129.2,10318,16451.8,594415279,9/23/2021
1356,2020,9/23/2020,Y-Remittances,1264203346,2148880,1805212.8,1043857086,9/23/2021
1357,2020,9/23/2020,Z-Computer Rejects,1452620.14,268,225.8,2446424.53,9/23/2021
1358,2020,9/24/2020,A-ABM Adjust.,12064.25,58,57.2,11137.852,9/24/2021
1359,2020,9/24/2020,B-CSB,191268.52,295,425.2,383011.586,9/24/2021
1360,2020,9/24/2020,C-AFT Credit,7245149564,1595308,2433681.8,9808753015,9/24/2021
1361,2020,9/24/2020,D-AFT Debit,3021828597,1849983,3146111,2992375144,9/24/2021
1362,2020,9/24/2020,E-Encoded Paper,834267904.5,25771,31290.4,1074614912,9/24/2021
1363,2020,9/24/2020,F-Remittances,14856874.01,1334,1416.6,6234351.246,9/24/2021
1364,2020,9/24/2020,G-Rec Gen Warr,272620708.2,71094,105058,335942487.8,9/24/2021
1365,2020,9/24/2020,H-Bonds & Coupon,210.63,1,0.8,386.7,9/24/2021
1366,2020,9/24/2020,I-Images,0,0,0,0,9/24/2021
1367,2020,9/24/2020,J-Online Cr Pmt,3683819.55,10139,14402.4,4471804.948,9/24/2021
1368,2020,9/24/2020,K-Online Pmt Ref,15767.03,185,329,32927.984,9/24/2021
1369,2020,9/24/2020,M-Gov Direc Dep,1007287894,142155,898923.8,1410681294,9/24/2021
1370,2020,9/24/2020,N-Shared Network,40130400.05,270990,434723.4,65351743.92,9/24/2021
1371,2020,9/24/2020,O-Images,7542893489,983165,1195618.2,8316214686,9/24/2021
1372,2020,9/24/2020,P-POS - DR,509865431.8,13367598,20342875.8,815590262.6,9/24/2021
1373,2020,9/24/2020,Q-POS - CR,7132685.81,98787,152150.6,10609243.51,9/24/2021
1374,2020,9/24/2020,R-Image Returns,0,0,0,0,9/24/2021
1375,2020,9/24/2020,S-Image Returns,5391626.55,961,994.2,6083475.134,9/24/2021
1376,2020,9/24/2020,U-Unqualified,1203720.91,520,527.6,1120126.17,9/24/2021
1377,2020,9/24/2020,V-SET,0,0,0,0,9/24/2021
1378,2020,9/24/2020,X-EDI,465727056.7,12571,15253.4,566543002.1,9/24/2021
1379,2020,9/24/2020,Y-Remittances,862532955.4,1334199,1751052.4,999043389.4,9/24/2021
1380,2020,9/24/2020,Z-Computer Rejects,1694662.54,229,229.2,2281915.226,9/24/2021
1381,2020,9/25/2020,A-ABM Adjust.,14360.75,75,61.6,11652.476,9/25/2021
1382,2020,9/25/2020,B-CSB,192768.1,315,398.6,313113.356,9/25/2021
1383,2020,9/25/2020,C-AFT Credit,11032185449,4060304,2518828.2,9928070712,9/25/2021
1384,2020,9/25/2020,D-AFT Debit,2471289819,2265311,3078528.4,2989046926,9/25/2021
1385,2020,9/25/2020,E-Encoded Paper,518926235.6,26373,30764.4,1034535926,9/25/2021
1386,2020,9/25/2020,F-Remittances,2817303.35,1168,1378.4,6190597.386,9/25/2021
1387,2020,9/25/2020,G-Rec Gen Warr,381321510.8,69586,100071.6,347083957.4,9/25/2021
1388,2020,9/25/2020,H-Bonds & Coupon,73172.5,4,1.6,15021.2,9/25/2021
1389,2020,9/25/2020,I-Images,0,0,0,0,9/25/2021
1390,2020,9/25/2020,J-Online Cr Pmt,4034173.82,10883,14419.6,4472008.926,9/25/2021
1391,2020,9/25/2020,K-Online Pmt Ref,20048.89,186,331.8,34236.904,9/25/2021
1392,2020,9/25/2020,M-Gov Direc Dep,919564843.2,116170,277581.6,990050337.1,9/25/2021
1393,2020,9/25/2020,N-Shared Network,50061556.33,314939,434467.8,65812838.21,9/25/2021
1394,2020,9/25/2020,O-Images,8230049670,1050869,1185619.4,8352241816,9/25/2021
1395,2020,9/25/2020,P-POS - DR,586778379.5,14718935,20303799.4,813097732.2,9/25/2021
1396,2020,9/25/2020,Q-POS - CR,7301922.92,104459,151396.6,10573147.37,9/25/2021
1397,2020,9/25/2020,R-Image Returns,0,0,0,0,9/25/2021
1398,2020,9/25/2020,S-Image Returns,3440500.19,795,961.6,5734894.988,9/25/2021
1399,2020,9/25/2020,U-Unqualified,1053583.89,455,520,1103228.99,9/25/2021
1400,2020,9/25/2020,V-SET,0,0,0,0,9/25/2021
1401,2020,9/25/2020,X-EDI,764285835.9,19674,14736.6,582974718,9/25/2021
1402,2020,9/25/2020,Y-Remittances,850684111,1293092,1723898.8,1007609207,9/25/2021
1403,2020,9/25/2020,Z-Computer Rejects,1812898.71,206,225,2250779.37,9/25/2021
1404,2020,9/28/2020,A-ABM Adjust.,9149.14,37,52.4,10835.84,9/28/2021
1405,2020,9/28/2020,B-CSB,315919.97,466,412.2,326225.946,9/28/2021
1406,2020,9/28/2020,C-AFT Credit,15904388674,3975632,2586518.8,10244616715,9/28/2021
1407,2020,9/28/2020,D-AFT Debit,3503322308,3420239,3121781.2,3053330358,9/28/2021
1408,2020,9/28/2020,E-Encoded Paper,1305399530,29325,30364.4,873456943.2,9/28/2021
1409,2020,9/28/2020,F-Remittances,8220616.31,1227,1398,6974402.998,9/28/2021
1410,2020,9/28/2020,G-Rec Gen Warr,344961080.3,73074,92758.4,353179385.7,9/28/2021
1411,2020,9/28/2020,H-Bonds & Coupon,0,0,1.6,15021.2,9/28/2021
1412,2020,9/28/2020,I-Images,0,0,0,0,9/28/2021
1413,2020,9/28/2020,J-Online Cr Pmt,4063561.43,11980,14300.6,4552360.814,9/28/2021
1414,2020,9/28/2020,K-Online Pmt Ref,36675.94,285,319.4,35674.85,9/28/2021
1415,2020,9/28/2020,M-Gov Direc Dep,10107911240,12399246,2704022.2,2827671068,9/28/2021
1416,2020,9/28/2020,N-Shared Network,55600426.15,368714,423951.8,63598688.61,9/28/2021
1417,2020,9/28/2020,O-Images,9735136571,1245718,1180117.6,8428354884,9/28/2021
1418,2020,9/28/2020,P-POS - DR,692222900.9,16777093,20158371.8,801795144.1,9/28/2021
1419,2020,9/28/2020,Q-POS - CR,7823224.69,111254,150199,10493134.86,9/28/2021
1420,2020,9/28/2020,R-Image Returns,0,0,0,0,9/28/2021
1421,2020,9/28/2020,S-Image Returns,4708584.21,811,959.8,4975712.7,9/28/2021
1422,2020,9/28/2020,U-Unqualified,1293126.73,461,518.6,1172990.304,9/28/2021
1423,2020,9/28/2020,V-SET,0,0,0,0,9/28/2021
1424,2020,9/28/2020,X-EDI,1050727471,24096,16299.2,658541522.1,9/28/2021
1425,2020,9/28/2020,Y-Remittances,969138981.5,1577015,1726514.8,1037171634,9/28/2021
1426,2020,9/28/2020,Z-Computer Rejects,2709193.57,138,214.2,2105194.23,9/28/2021
1427,2020,9/29/2020,A-ABM Adjust.,12342.65,60,53.8,10777.268,9/29/2021
1428,2020,9/29/2020,B-CSB,330384.38,430,371,256107.506,9/29/2021
1429,2020,9/29/2020,C-AFT Credit,10697633927,2194290,2648151,10405183151,9/29/2021
1430,2020,9/29/2020,D-AFT Debit,4480035366,4848285,3038788,3324091963,9/29/2021
1431,2020,9/29/2020,E-Encoded Paper,532120599.7,36549,29916.8,828785324.9,9/29/2021
1432,2020,9/29/2020,F-Remittances,6470589.7,1349,1399.4,7362772.31,9/29/2021
1433,2020,9/29/2020,G-Rec Gen Warr,329476280.2,142556,88939.2,336873125.2,9/29/2021
1434,2020,9/29/2020,H-Bonds & Coupon,1192.5,1,1.2,14915.126,9/29/2021
1435,2020,9/29/2020,I-Images,0,0,0,0,9/29/2021
1436,2020,9/29/2020,J-Online Cr Pmt,10109430.95,30423,14654.4,5064367.694,9/29/2021
1437,2020,9/29/2020,K-Online Pmt Ref,68351.61,896,354.4,37176.296,9/29/2021
1438,2020,9/29/2020,M-Gov Direc Dep,1997887993,1370296,2850535.4,2980466665,9/29/2021
1439,2020,9/29/2020,N-Shared Network,136138002.6,928820,429386.2,64959733.14,9/29/2021
1440,2020,9/29/2020,O-Images,10163026931,1557084,1178355.8,8686354724,9/29/2021
1441,2020,9/29/2020,P-POS - DR,1658760890,41741477,19994864.4,792265771.2,9/29/2021
1442,2020,9/29/2020,Q-POS - CR,21317947.32,307906,144867.4,10168066.16,9/29/2021
1443,2020,9/29/2020,R-Image Returns,0,0,0,0,9/29/2021
1444,2020,9/29/2020,S-Image Returns,4891783.94,787,956,5072917.362,9/29/2021
1445,2020,9/29/2020,U-Unqualified,1297856.98,445,498.2,1220825.214,9/29/2021
1446,2020,9/29/2020,V-SET,0,0,0,0,9/29/2021
1447,2020,9/29/2020,X-EDI,756429702.4,15661,16464,699567439,9/29/2021
1448,2020,9/29/2020,Y-Remittances,1476464666,2364698,1743576.8,1084604812,9/29/2021
1449,2020,9/29/2020,Z-Computer Rejects,1703269.92,248,217.8,1874528.976,9/29/2021
1450,2020,9/30/2020,A-ABM Adjust.,10060.64,59,57.8,11595.486,9/30/2021
1451,2020,9/30/2020,B-CSB,513493.3,438,388.8,308766.854,9/30/2021
1452,2020,9/30/2020,C-AFT Credit,9639283149,1778923,2720891.4,10903728153,9/30/2021
1453,2020,9/30/2020,D-AFT Debit,3451129972,2238141,2924391.8,3385521212,9/30/2021
1454,2020,9/30/2020,E-Encoded Paper,617367203.3,28209,29245.4,761616294.6,9/30/2021
1455,2020,9/30/2020,F-Remittances,27888267.24,2236,1462.8,12050730.12,9/30/2021
1456,2020,9/30/2020,G-Rec Gen Warr,361905704.4,102483,91758.6,338057056.8,9/30/2021
1457,2020,9/30/2020,H-Bonds & Coupon,0,0,1.2,14915.126,9/30/2021
1458,2020,9/30/2020,I-Images,0,0,0,0,9/30/2021
1459,2020,9/30/2020,J-Online Cr Pmt,6521163.98,11747,15034.4,5682429.946,9/30/2021
1460,2020,9/30/2020,K-Online Pmt Ref,40841.4,298,370,36336.974,9/30/2021
1461,2020,9/30/2020,M-Gov Direc Dep,1644243500,688714,2943316.2,3135379094,9/30/2021
1462,2020,9/30/2020,N-Shared Network,51656891.35,291860,435064.6,66717455.29,9/30/2021
1463,2020,9/30/2020,O-Images,10246997308,1111433,1189653.8,9183620794,9/30/2021
1464,2020,9/30/2020,P-POS - DR,535297171.3,13375959,19996212.4,796584954.7,9/30/2021
1465,2020,9/30/2020,Q-POS - CR,7045646.27,100723,144625.8,10124285.4,9/30/2021
1466,2020,9/30/2020,R-Image Returns,0,0,0,0,9/30/2021
1467,2020,9/30/2020,S-Image Returns,9240417.87,1401,951,5534582.552,9/30/2021
1468,2020,9/30/2020,U-Unqualified,1613990.2,614,499,1292455.742,9/30/2021
1469,2020,9/30/2020,V-SET,0,0,0,0,9/30/2021
1470,2020,9/30/2020,X-EDI,687007500,12529,16906.2,744835513.2,9/30/2021
1471,2020,9/30/2020,Y-Remittances,1644044763,2589106,1831622,1160573095,9/30/2021
1472,2020,9/30/2020,Z-Computer Rejects,2771169.78,248,213.8,2138238.904,9/30/2021
1473,2021,7/2/2021,A-ABM Adjust.,6944.3,43,35,5391.952,7/2/2021
1474,2021,7/2/2021,B-CSB,191306.1,224,306.8,249416.99,7/2/2021
1475,2021,7/2/2021,C-AFT Credit,28421389289,7484298,3832873.6,16698614748,7/2/2021
1476,2021,7/2/2021,D-AFT Debit,5359954605,4089808,3433762.2,4386926624,7/2/2021
1477,2021,7/2/2021,E-Encoded Paper,325192261,31158,26838.6,228893534.7,7/2/2021
1478,2021,7/2/2021,F-Remittances,6067870.08,1570,1215,4527841.09,7/2/2021
1479,2021,7/2/2021,G-Rec Gen Warr,369435524.3,118178,114174.2,284217661,7/2/2021
1480,2021,7/2/2021,H-Bonds & Coupon,0,0,5.2,1215,7/2/2021
1481,2021,7/2/2021,I-Images,0,0,0,0,7/2/2021
1482,2021,7/2/2021,J-Online Cr Pmt,9047125.63,29944,37068.6,7632702.642,7/2/2021
1483,2021,7/2/2021,K-Online Pmt Ref,7630.2,144,279.8,23049.84,7/2/2021
1484,2021,7/2/2021,M-Gov Direc Dep,1742659688,391232,2995463,3070614786,7/2/2021
1485,2021,7/2/2021,N-Shared Network,69285687.23,556760,489528.6,67216949.05,7/2/2021
1486,2021,7/2/2021,NSET-National SET,400000000,5,NA,NA,7/2/2021
1487,2021,7/2/2021,O-Images,21078028074,1413986,1192138.8,13731339349,7/2/2021
1488,2021,7/2/2021,P-POS - DR,823644851.4,18093536,22536297.8,939384654.6,7/2/2021
1489,2021,7/2/2021,Q-POS - CR,9722864.93,140514,166949.6,11365327.99,7/2/2021
1490,2021,7/2/2021,R-Image Returns,0,0,0,0,7/2/2021
1491,2021,7/2/2021,RSET-Regional SET,3050000000,36,NA,NA,7/2/2021
1492,2021,7/2/2021,S-Image Returns,6494119.47,829,851.6,6585563.828,7/2/2021
1493,2021,7/2/2021,U-Unqualified,1687079.08,1120,612.6,1239698.582,7/2/2021
1494,2021,7/2/2021,X-EDI,1157046719,28684,19716.2,1001523576,7/2/2021
1495,2021,7/2/2021,Y-Remittances,1431516471,1684266,1941299.2,1496329533,7/2/2021
1496,2021,7/2/2021,Z-Computer Rejects,2939665.67,172,142.2,5161407.07,7/2/2021
1497,2021,7/5/2021,A-ABM Adjust.,8837.29,47,37.4,6093.468,7/5/2021
1498,2021,7/5/2021,B-CSB,229274.04,426,341.6,264468.078,7/5/2021
1499,2021,7/5/2021,C-AFT Credit,24275183234,6527204,4496948.6,19352838523,7/5/2021
1500,2021,7/5/2021,D-AFT Debit,11950668771,15858076,6171811.8,6258970470,7/5/2021
1501,2021,7/5/2021,E-Encoded Paper,349379601.8,48248,33792.4,274967392.6,7/5/2021
1502,2021,7/5/2021,F-Remittances,6411361.77,1397,1298.4,5337847.476,7/5/2021
1503,2021,7/5/2021,G-Rec Gen Warr,256393065.7,128601,126215.4,300411015.2,7/5/2021
1504,2021,7/5/2021,H-Bonds & Coupon,0,0,0.4,400,7/5/2021
1505,2021,7/5/2021,I-Images,0,0,0,0,7/5/2021
1506,2021,7/5/2021,J-Online Cr Pmt,12504112.75,59853,43611.8,9148883.504,7/5/2021
1507,2021,7/5/2021,K-Online Pmt Ref,57057.4,409,322.6,30074.4,7/5/2021
1508,2021,7/5/2021,M-Gov Direc Dep,1677450502,7659090,4450212.6,3197625165,7/5/2021
1509,2021,7/5/2021,N-Shared Network,123638195.8,914741,612026.6,82452360.47,7/5/2021
1510,2021,7/5/2021,NSET-National SET,0,0,NA,NA,7/5/2021
1511,2021,7/5/2021,O-Images,15457334326,2123585,1448997.4,14972062884,7/5/2021
1512,2021,7/5/2021,P-POS - DR,1342046636,32110908,25904098,1090712223,7/5/2021
1513,2021,7/5/2021,Q-POS - CR,13712231.33,201880,187244.6,12768118.27,7/5/2021
1514,2021,7/5/2021,R-Image Returns,0,0,0,0,7/5/2021
1515,2021,7/5/2021,RSET-Regional SET,2250000000,28,NA,NA,7/5/2021
1516,2021,7/5/2021,S-Image Returns,13712327.13,878,880.4,8077980.104,7/5/2021
1517,2021,7/5/2021,U-Unqualified,768919.09,380,577.6,1185919.384,7/5/2021
1518,2021,7/5/2021,X-EDI,1381058841,35335,23426.4,1152123911,7/5/2021
1519,2021,7/5/2021,Y-Remittances,2252211853,2759863,2213304.2,1718321557,7/5/2021
1520,2021,7/5/2021,Z-Computer Rejects,2582633.9,149,166.4,5570957.56,7/5/2021
1521,2021,7/6/2021,A-ABM Adjust.,3984.34,22,35.6,6167.506,7/6/2021
1522,2021,7/6/2021,B-CSB,1717478.16,581,390.8,582885.272,7/6/2021
1523,2021,7/6/2021,C-AFT Credit,11761299522,2091546,4076323.2,18019124726,7/6/2021
1524,2021,7/6/2021,D-AFT Debit,4445926032,6032616,6669341,6332468135,7/6/2021
1525,2021,7/6/2021,E-Encoded Paper,266671946.9,47770,37954,273983162.3,7/6/2021
